text,label_slot,label_intent
en düşük tek yön ücretleri ile washington toronto uçuşlarını listeleyebilir misin,B-cost_relative I-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name B-toloc.city_name O O O,flight
en büyük oturma kapasitesine sahip uçak tipi nedir,B-mod I-mod O O O O O O,aircraft
denver'dan atlanta'ya akşam uçuşları için bir dönüş uçuşu istiyorum,B-fromloc.city_name B-toloc.city_name B-depart_time.period_of_day O O O O O O,flight
yedi kasım baltimore'dan atlanta'ya tek yön gidiş ücreti nedir,B-depart_date.day_number B-depart_date.month_name B-fromloc.city_name B-toloc.city_name B-round_trip I-round_trip O O O,airfare
tamam charlotte'tan montreal'e gidiş dönüş bileti almak isteyen başka biri var,O B-fromloc.city_name B-toloc.city_name B-round_trip I-round_trip O O O O O O,airfare
newark'tan cleveland'a her gün saat 1700 uçuşları,B-fromloc.city_name B-toloc.city_name B-flight_days I-flight_days B-depart_time.time I-depart_time.time O,flight
dallas'ta hangi kara taşımacılığı mevcuttur,B-city_name O O O O,ground_service
baltimore'da kiralık araba,B-city_name B-transport_type I-transport_type,ground_service
washington'dan fort worth'a bir uçuşla planlamak,B-fromloc.city_name B-toloc.city_name I-toloc.city_name O O O,flight
bana newark'tan seattle'a en erken uçuşu göster,O B-fromloc.city_name B-toloc.city_name B-flight_mod I-flight_mod O O,flight
dallas için kara ulaşımını göster,B-city_name O O O O,ground_service
sadece önümüzdeki salı günü san francisco'dan pittsburgh'a birinci sınıf havayollarını göster first class,O B-depart_date.date_relative B-depart_date.day_name O B-fromloc.city_name I-fromloc.city_name B-toloc.city_name B-class_type I-class_type O O O O,airline
baltimore'dan dallas'a birinci sınıf ücretleri göster,B-fromloc.city_name B-toloc.city_name B-class_type I-class_type O O,airfare
herhangi bir gün öğleden sonra birde boston ve atlanta arasında bir uçuş istiyorum,O B-depart_time.time O B-depart_time.period_of_day I-depart_time.period_of_day B-depart_time.time B-fromloc.city_name O B-toloc.city_name O B-depart_time.time O O,flight
milwaukee ile şikago arasındaki tüm uçuşları listeleyebilir misin,B-fromloc.city_name O B-toloc.city_name O O O O O,flight
bana boston denver arasındaki tüm uçuşları göster,O B-fromloc.city_name B-toloc.city_name O O O O,flight
nashville'den milwaukee'ye dönüş uçuşu,B-fromloc.city_name B-toloc.city_name O O,flight
dallas'tan houston'a sabah uçuşları,B-fromloc.city_name B-toloc.city_name B-depart_time.period_of_day O,flight
san francisco'dan los angeles'a en düşük ücret,B-fromloc.city_name I-fromloc.city_name B-toloc.city_name I-toloc.city_name B-cost_relative I-cost_relative O,airfare
denver havaalanından şehir merkezine gitmem gerekiyor,B-fromloc.airport_name I-fromloc.airport_name O O O O,ground_service
atlanta dallas uçuşları nelerdir,B-fromloc.city_name B-toloc.city_name O O,flight
denver'dan philadelphia'ya uçuşları listele,B-fromloc.city_name B-toloc.city_name O O,flight
dallas'tan atlanta'ya saat 1400 ile 1800 arasında kalkan uçuşları göster,B-fromloc.city_name B-toloc.city_name O B-depart_time.start_time O B-depart_time.end_time O O O O,flight
denver atlanta arası en ucuz uçuşu pittsburgh'da aktarmalı bulun,B-fromloc.city_name B-toloc.city_name O B-cost_relative I-cost_relative O B-stoploc.city_name O O,flight
twa'da hizmet sınıfları nelerdir,B-airline_code O O O,flight
bana pittsburgh san francisco uçuşlarını göster,O B-fromloc.city_name B-toloc.city_name I-toloc.city_name O O,flight
denver ve şehir merkezindeki havaalanı arasındaki mevcut kara taşımacılığı nedir,B-fromloc.city_name O O O O O O O O O,ground_service
cumartesi günü chicago'dan seattle'a hangi uçuşlar kalkıyor,B-depart_date.day_name O B-fromloc.city_name B-toloc.city_name O O O,flight
pittsburgh'dan baltimore'a 4 ile 5 arasında varan uçuşlar,B-fromloc.city_name B-toloc.city_name B-arrive_time.start_time O B-arrive_time.end_time O O O,flight
amerikan havayollarında cuma günü houston'dan milwaukee'ye hangi uçuşlar var,B-airline_name I-airline_name B-depart_date.day_name O B-fromloc.city_name B-toloc.city_name O O O,flight
salt lake city cincinnati arasındaki tüm aktarmasız uçuşları göster,B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name B-toloc.city_name O O B-flight_stop O O,flight
boston ve san francisco arasındaki en düşük birleşik ücretler nedir,B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-cost_relative I-cost_relative B-airline_name O O,airfare
bana atlanta'da duran boston'dan san francisco'ya uçuşları göster,O B-stoploc.city_name O B-fromloc.city_name B-toloc.city_name I-toloc.city_name O O,flight
us ne demek,B-airline_code O O,abbreviation
hangi havayolları boston'dan baltimore'a uçuyor,O O B-fromloc.city_name B-toloc.city_name O,airline
denver'dan philadelphia'ya uçuşları görmek istiyorum,B-fromloc.city_name B-toloc.city_name O O O,flight
denver'dan philadelphia'ya 1000 doların altında ve pittsburgh'dan philadelphia'ya 1000 doların altında gidiş dönüş ücretleri,B-fromloc.city_name B-toloc.city_name B-fare_amount I-fare_amount B-cost_relative O B-fromloc.city_name B-toloc.city_name B-fare_amount I-fare_amount B-cost_relative B-round_trip I-round_trip O,airfare
öğleden önce kalkan tüm pittsburgh boston uçuşlarını göster,B-depart_time.time B-depart_time.time_relative O O B-fromloc.city_name B-toloc.city_name O O,flight
boston'dan washington birinci sınıfa tek yön uçmanın maliyeti nedir,B-fromloc.city_name B-toloc.city_name B-class_type I-class_type B-round_trip I-round_trip O O O,airfare
washington dc'den san francisco'ya uçmak istiyorum,B-fromloc.city_name B-fromloc.state_code B-toloc.city_name I-toloc.city_name O O,flight
denver'dan san francisco'ya çarşamba öğleden sonra uçuşlarını göster,B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day I-depart_time.period_of_day O O,flight
bana kanada havayollarının kullandığı uçak türünü göster,O B-airline_name I-airline_name O O O O,aircraft
f28 için oturma kapasitesi nedir,B-aircraft_code O O O O,capacity
4 nisan'da newark'tan tampa'ya bir uçuş rezervasyonu yapmam gerekiyor,B-depart_date.day_number B-depart_date.month_name B-fromloc.city_name B-toloc.city_name O O O O O,flight
ilk olarak ocakta baltimore'a bir gezi ayarlamak istiyorum,B-depart_date.day_number O B-depart_date.month_name B-toloc.city_name B-depart_date.day_number O O O,flight
bana san francisco'dan seattle'a uçuşları göster,O B-fromloc.city_name I-fromloc.city_name B-toloc.city_name O O,flight
boston'dan san francisco'ya tüm birleşik uçuşları listele,B-fromloc.city_name B-toloc.city_name I-toloc.city_name O B-airline_name O O,flight
phoenix'ten milwaukee'ye hangi amerikan havayolları çarşamba günü saat 1800'den sonra anka kuşundan ayrılıyor,B-fromloc.city_name B-toloc.city_name O B-airline_name I-airline_name B-depart_date.day_name I-depart_date.day_name O B-depart_time.time B-depart_time.time_relative B-fromloc.city_name I-fromloc.city_name O,flight
boston denver pazartesi,B-fromloc.city_name B-toloc.city_name B-depart_date.day_name,flight
bana toronto'dan salt lake city'e uçuşları anlat,O B-fromloc.city_name B-toloc.city_name I-toloc.city_name I-toloc.city_name O O,flight
bana atlanta'dan pittsburgh'a en ucuz tek yön uçuşu göster,O B-fromloc.city_name B-toloc.city_name B-cost_relative I-cost_relative B-round_trip I-round_trip O O,flight
perşembe öğleden önce boston'dan pittsburgh'a yemek servisi yapılan uçuşların ücretleri nedir,B-depart_date.day_name B-depart_time.time B-depart_time.time_relative B-fromloc.city_name B-toloc.city_name B-meal O O O O O,airfare
general mitchell international'daki tüm inişleri listele,B-toloc.airport_name I-toloc.airport_name I-toloc.airport_name O O O,flight
lütfen bana önümüzdeki perşembe boston ve philadelphia arasındaki uçuşları söyle,O O B-depart_date.date_relative B-depart_date.day_name B-fromloc.city_name O B-toloc.city_name O O O,flight
tampa florida'dan charlotte kuzey carolina'ya altı nisanda sabah erkenden bir uçuş rezervasyonu yapmak istiyorum,B-fromloc.city_name B-fromloc.state_name B-toloc.city_name B-toloc.state_name I-toloc.state_name B-depart_date.day_number B-depart_date.month_name B-depart_time.period_of_day B-depart_time.period_of_day O O O O O,flight
pazartesi cleveland'dan kansas city'e uçuşlar,B-depart_date.day_name B-fromloc.city_name B-toloc.city_name I-toloc.city_name O,flight
734'te kaç koltuk var,B-aircraft_code O O O,capacity
denver'dan chicago'ya pazar günü kıtasal uçuşlar,B-fromloc.city_name B-toloc.city_name B-depart_date.day_name O B-airline_name O,flight
bana denver'dan baltimore'a uçak bileti ver,O B-fromloc.city_name B-toloc.city_name O O O,flight
yirmi sekiz şubatta new york'tan las vegas'a sabahın erken saatlerinde aktarmasız bir uçuş istiyorum,B-arrive_date.day_number I-arrive_date.day_number B-arrive_date.month_name B-fromloc.city_name I-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_time.period_of_day B-depart_time.period_of_day O B-flight_stop O O O,flight
havaalanı san francisco'dan ne kadar uzakta,O B-fromloc.city_name I-fromloc.city_name O O O,distance
ayrıca on sekiz mayıs salı günü tacoma'dan san jose'a uçuşlar nelerdir,O B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name B-depart_date.day_name O B-fromloc.city_name B-toloc.city_name I-toloc.city_name O O,flight
baltimore'dan boston'a uçuşları göster,B-fromloc.city_name B-toloc.city_name O O,flight
bana montreal'den charlotte'a tüm uçuşları gösterebilir misin,O B-fromloc.city_name B-toloc.city_name O O O O,flight
on altı haziranda denver'dan atlanta'ya uçuşları göster,B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name B-fromloc.city_name B-toloc.city_name O O,flight
atlanta'da bir durakla denver'dan pittsburgh'a uçmak istiyorum,B-stoploc.city_name O O B-fromloc.city_name B-toloc.city_name O O,flight
pittsburgh ve baltimore arasında uçan her tür uçakta taşınabilecek kişilerin listesi,B-fromloc.city_name O B-toloc.city_name O O O O O O O O,capacity
mco ne anlama geliyor,B-airport_code O O O,abbreviation
on iki ağustos baltimore ve boston arasında hangi uçuşlar mevcut,B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name B-fromloc.city_name O B-toloc.city_name O O O O,flight
hangi havayolu gibi,O O B-airline_code,airline
kara taşımacılığı minneapolis,O O B-city_name,ground_service
hangi uçuşlar baltimore'dan kalkıyor ve cuma akşam 8'e kadar san francisco'ya varıyor,O O B-fromloc.city_name O O B-arrive_date.day_name B-arrive_time.time I-arrive_time.time B-arrive_time.time_relative B-toloc.city_name I-toloc.city_name O,flight
bana üç ağustos için birleşik denver'dan baltimore'a uçuşların bir listesini göster,O B-depart_date.day_number B-depart_date.month_name O B-airline_name B-fromloc.city_name B-toloc.city_name O O O O,flight
indianapolis'ten seattle'a tüm uçuşları listele,B-fromloc.city_name B-toloc.city_name O O O,flight
bana st petersburg öğleden önce toronto'ya varan uçuşlarından bahset,O B-fromloc.city_name I-fromloc.city_name B-arrive_time.time B-arrive_time.time_relative B-toloc.city_name O O O,flight
cumartesi geç saatlerde long beach'den columbus'a tüm uçuşları listele,B-depart_date.day_name B-depart_time.period_mod O B-fromloc.city_name I-fromloc.city_name B-toloc.city_name O O O,flight
twa'da baltimore'dan san francisco'ya denver'da aktarmalı bir uçuş var mı,B-airline_code B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-stoploc.city_name O O O O O,flight
boston'dan atlanta'ya en erken uçuşu bilmek istiyorum,B-fromloc.city_name B-toloc.city_name B-flight_mod I-flight_mod O O O,flight
milwaukee'den st louis'ye günlük uçuşların listesini istiyorum,B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-flight_days O O O,flight
ikinci martta jfk'den las vegas'a aktarmasız bir uçuş istiyorum,B-arrive_date.day_number B-arrive_date.month_name B-fromloc.airport_code B-toloc.city_name I-toloc.city_name B-flight_stop O O O,flight
atlanta'dan pittsburgh'a en ucuz tek yönlü uçak bileti,B-fromloc.city_name B-toloc.city_name B-cost_relative I-cost_relative B-round_trip I-round_trip O O,flight
chicago'dan st louis'ye öğlen 12'den sonra hareket eden tüm uçuşları listeleyebilir misiniz,B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_time.time I-depart_time.time B-depart_time.time_relative O O O O O O,flight
oakland havaalanı şehir merkezine ne kadar uzaklıkta,B-fromloc.airport_name I-fromloc.airport_name O O O O O,distance
yarın denver'dan philadelphia'ya hangi uçuşlar mevcut,B-depart_date.today_relative B-fromloc.city_name B-toloc.city_name O O O,flight
cumartesi veya pazar günü milwaukee'den phoenix'e uçuşlar amerikan havayolları,B-depart_date.day_name B-or B-depart_date.day_name O B-fromloc.city_name B-toloc.city_name O B-airline_name I-airline_name,flight
önümüzdeki çarşamba sabahı philadelphia'dan dallas'a bir uçağa ihtiyacım var,B-depart_date.date_relative B-depart_date.day_name B-depart_time.period_of_day B-fromloc.city_name B-toloc.city_name O O O O,flight
anka kuşu çarşamba günü newark'a,B-fromloc.city_name I-fromloc.city_name B-depart_date.day_name I-depart_date.day_name B-toloc.city_name,flight
boston'dan atlanta'ya giden uçakların altı ağustos öğleden sonra kalkmasını istiyorum,B-fromloc.city_name B-toloc.city_name O O B-depart_date.day_number B-depart_date.month_name B-depart_time.period_of_day I-depart_time.period_of_day O O,flight
1'den önce varan san francisco uçuşlarını göster,B-arrive_time.time B-arrive_time.time_relative O B-toloc.city_name I-toloc.city_name O O,flight
philadelphia'dan dallas'a atlanta'da bir durakla kahvaltı uçuşuyla uçmak istiyorum,B-fromloc.city_name B-toloc.city_name B-stoploc.city_name O O B-meal_description O O O,flight
atlanta'dan denver'a varan en erken uçuşlarınız hakkında bilgi istiyorum,B-fromloc.city_name B-toloc.city_name O B-flight_mod I-flight_mod O O O O,flight
hangi havayolları washington ve denver arasında direkt uçuş sağlıyor,O O B-fromloc.city_name O B-toloc.city_name O B-connect O O,airline
pittsburgh'dan philadelphia'ya tüm uçuşları tekrar görmek istiyorum,B-fromloc.city_name B-toloc.city_name O O O O O,flight
indianapolis üzerinden san francisco'dan washington'a hangi uçuşlar,B-stoploc.city_name O B-fromloc.city_name I-fromloc.city_name B-toloc.city_name O O,flight
dallas'tan boston'a en son hangi uçakla gidebilirim,B-fromloc.city_name B-toloc.city_name B-flight_mod B-flight_mod O O O,flight
hangi havayolları ac ve as,O O B-airline_code O B-airline_code,airline
chicago'dan kansas city'ye önümüzdeki perşembe saat 1900 civarında varış yapan uçuşlar için birinci sınıf ve en ucuz ücretleri nedir,B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-arrive_date.date_relative B-arrive_date.day_name O B-arrive_time.time B-arrive_time.time_relative O O O O B-class_type I-class_type O B-class_type I-class_type O O,airfare
us air dc'den dallas'a uçuyor mu,B-airline_name I-airline_name B-fromloc.state_code B-toloc.city_name O O,flight
